EAR,MAR,TIME
0.13559014663000374,0.06666666666666667,15:08:18.955722
0.11714264573516894,0.03333333333333333,15:08:19.053386
0.2639729374880537,0.21573786516665266,15:08:15.028821
0.38449939918774434,0.305409255338946,15:08:15.915871
0.23235886413345083,0.11380711874576983,15:08:16.100280
0.22566866562082163,0.40410352085392204,15:08:16.202921
0.2948346042768402,0.3,15:08:16.316289
0.2966860687887761,0.40410352085392204,15:08:16.412386
0.30228973044201035,0.5,15:08:16.518129
0.35416666666666663,0.3482553648651473,15:08:16.604091
0.3105749576776651,0.40410352085392204,15:08:16.707858
0.3102676600541885,0.4407375046403481,15:08:16.808138
0.3012927706247305,0.4448410254942702,15:08:16.895129
0.2887791527579636,0.36666666666666664,15:08:17.010202
0.28270397911202716,0.24661152125560565,15:08:17.121154
0.28569394376756474,0.254480453838932,15:08:17.228580
0.3214645310197577,0.21573786516665266,15:08:17.323694
0.3449388302971256,0.16881650340819931,15:08:17.433145
0.3251740337405502,0.2,15:08:17.528328
0.3351155373249634,0.21573786516665266,15:08:17.638351
0.32545250550458693,0.11380711874576983,15:08:17.731583
0.31466877025894946,0.11380711874576983,15:08:17.835892
0.2925907566087464,0.1414213562373095,15:08:17.932847
0.33113861137681466,0.0,15:08:18.031119
0.19761029411764708,0.03333333333333333,15:08:18.135935
0.17075099966911456,0.0,15:08:18.230975
0.3010364891691585,0.03333333333333333,15:08:18.340528
0.14642830716896119,0.03333333333333333,15:08:18.442619
0.16415114206129972,0.06666666666666667,15:08:18.538103
0.2604465142211159,0.03333333333333333,15:08:18.632571
0.2644774905672789,0.0,15:08:18.743481
0.17616606585441102,0.11380711874576983,15:08:18.847125
0.13559014663000374,0.06666666666666667,15:08:18.955722
0.11714264573516894,0.03333333333333333,15:08:19.053386
0.15681653758212133,0.03333333333333333,15:08:19.164880
0.2639729374880537,0.21573786516665266,15:08:15.028821
0.38449939918774434,0.305409255338946,15:08:15.915871
0.23235886413345083,0.11380711874576983,15:08:16.100280
0.22566866562082163,0.40410352085392204,15:08:16.202921
0.2948346042768402,0.3,15:08:16.316289
0.2966860687887761,0.40410352085392204,15:08:16.412386
0.30228973044201035,0.5,15:08:16.518129
0.35416666666666663,0.3482553648651473,15:08:16.604091
0.3105749576776651,0.40410352085392204,15:08:16.707858
0.3102676600541885,0.4407375046403481,15:08:16.808138
0.3012927706247305,0.4448410254942702,15:08:16.895129
0.2887791527579636,0.36666666666666664,15:08:17.010202
0.28270397911202716,0.24661152125560565,15:08:17.121154
0.28569394376756474,0.254480453838932,15:08:17.228580
0.3214645310197577,0.21573786516665266,15:08:17.323694
0.3449388302971256,0.16881650340819931,15:08:17.433145
0.3251740337405502,0.2,15:08:17.528328
0.3351155373249634,0.21573786516665266,15:08:17.638351
0.32545250550458693,0.11380711874576983,15:08:17.731583
0.31466877025894946,0.11380711874576983,15:08:17.835892
0.2925907566087464,0.1414213562373095,15:08:17.932847
0.33113861137681466,0.0,15:08:18.031119
0.19761029411764708,0.03333333333333333,15:08:18.135935
0.17075099966911456,0.0,15:08:18.230975
0.3010364891691585,0.03333333333333333,15:08:18.340528
0.14642830716896119,0.03333333333333333,15:08:18.442619
0.16415114206129972,0.06666666666666667,15:08:18.538103
0.2604465142211159,0.03333333333333333,15:08:18.632571
0.2644774905672789,0.0,15:08:18.743481
0.17616606585441102,0.11380711874576983,15:08:18.847125
0.13559014663000374,0.06666666666666667,15:08:18.955722
0.11714264573516894,0.03333333333333333,15:08:19.053386
0.15681653758212133,0.03333333333333333,15:08:19.164880
0.12805954647962398,0.06666666666666667,15:08:19.257197
0.2639729374880537,0.21573786516665266,15:08:15.028821
0.38449939918774434,0.305409255338946,15:08:15.915871
0.23235886413345083,0.11380711874576983,15:08:16.100280
0.22566866562082163,0.40410352085392204,15:08:16.202921
0.2948346042768402,0.3,15:08:16.316289
0.2966860687887761,0.40410352085392204,15:08:16.412386
0.30228973044201035,0.5,15:08:16.518129
0.35416666666666663,0.3482553648651473,15:08:16.604091
0.3105749576776651,0.40410352085392204,15:08:16.707858
0.3102676600541885,0.4407375046403481,15:08:16.808138
0.3012927706247305,0.4448410254942702,15:08:16.895129
0.2887791527579636,0.36666666666666664,15:08:17.010202
0.28270397911202716,0.24661152125560565,15:08:17.121154
0.28569394376756474,0.254480453838932,15:08:17.228580
0.3214645310197577,0.21573786516665266,15:08:17.323694
0.3449388302971256,0.16881650340819931,15:08:17.433145
0.3251740337405502,0.2,15:08:17.528328
0.3351155373249634,0.21573786516665266,15:08:17.638351
0.32545250550458693,0.11380711874576983,15:08:17.731583
0.31466877025894946,0.11380711874576983,15:08:17.835892
0.2925907566087464,0.1414213562373095,15:08:17.932847
0.33113861137681466,0.0,15:08:18.031119
0.19761029411764708,0.03333333333333333,15:08:18.135935
0.17075099966911456,0.0,15:08:18.230975
0.3010364891691585,0.03333333333333333,15:08:18.340528
0.14642830716896119,0.03333333333333333,15:08:18.442619
0.16415114206129972,0.06666666666666667,15:08:18.538103
0.2604465142211159,0.03333333333333333,15:08:18.632571
0.2644774905672789,0.0,15:08:18.743481
0.17616606585441102,0.11380711874576983,15:08:18.847125
0.13559014663000374,0.06666666666666667,15:08:18.955722
0.11714264573516894,0.03333333333333333,15:08:19.053386
0.15681653758212133,0.03333333333333333,15:08:19.164880
0.12805954647962398,0.06666666666666667,15:08:19.257197
0.14274005196749157,0.03333333333333333,15:08:19.355813
0.2639729374880537,0.21573786516665266,15:08:15.028821
0.38449939918774434,0.305409255338946,15:08:15.915871
0.23235886413345083,0.11380711874576983,15:08:16.100280
0.22566866562082163,0.40410352085392204,15:08:16.202921
0.2948346042768402,0.3,15:08:16.316289
0.2966860687887761,0.40410352085392204,15:08:16.412386
0.30228973044201035,0.5,15:08:16.518129
0.35416666666666663,0.3482553648651473,15:08:16.604091
0.3105749576776651,0.40410352085392204,15:08:16.707858
0.3102676600541885,0.4407375046403481,15:08:16.808138
0.3012927706247305,0.4448410254942702,15:08:16.895129
0.2887791527579636,0.36666666666666664,15:08:17.010202
0.28270397911202716,0.24661152125560565,15:08:17.121154
0.28569394376756474,0.254480453838932,15:08:17.228580
0.3214645310197577,0.21573786516665266,15:08:17.323694
0.3449388302971256,0.16881650340819931,15:08:17.433145
0.3251740337405502,0.2,15:08:17.528328
0.3351155373249634,0.21573786516665266,15:08:17.638351
0.32545250550458693,0.11380711874576983,15:08:17.731583
0.31466877025894946,0.11380711874576983,15:08:17.835892
0.2925907566087464,0.1414213562373095,15:08:17.932847
0.33113861137681466,0.0,15:08:18.031119
0.19761029411764708,0.03333333333333333,15:08:18.135935
0.17075099966911456,0.0,15:08:18.230975
0.3010364891691585,0.03333333333333333,15:08:18.340528
0.14642830716896119,0.03333333333333333,15:08:18.442619
0.16415114206129972,0.06666666666666667,15:08:18.538103
0.2604465142211159,0.03333333333333333,15:08:18.632571
0.2644774905672789,0.0,15:08:18.743481
0.17616606585441102,0.11380711874576983,15:08:18.847125
0.13559014663000374,0.06666666666666667,15:08:18.955722
0.11714264573516894,0.03333333333333333,15:08:19.053386
0.15681653758212133,0.03333333333333333,15:08:19.164880
0.12805954647962398,0.06666666666666667,15:08:19.257197
0.14274005196749157,0.03333333333333333,15:08:19.355813
0.12059045536039241,0.06666666666666667,15:08:19.465733
0.2639729374880537,0.21573786516665266,15:08:15.028821
0.38449939918774434,0.305409255338946,15:08:15.915871
0.23235886413345083,0.11380711874576983,15:08:16.100280
0.22566866562082163,0.40410352085392204,15:08:16.202921
0.2948346042768402,0.3,15:08:16.316289
0.2966860687887761,0.40410352085392204,15:08:16.412386
0.30228973044201035,0.5,15:08:16.518129
0.35416666666666663,0.3482553648651473,15:08:16.604091
0.3105749576776651,0.40410352085392204,15:08:16.707858
0.3102676600541885,0.4407375046403481,15:08:16.808138
0.3012927706247305,0.4448410254942702,15:08:16.895129
0.2887791527579636,0.36666666666666664,15:08:17.010202
0.28270397911202716,0.24661152125560565,15:08:17.121154
0.28569394376756474,0.254480453838932,15:08:17.228580
0.3214645310197577,0.21573786516665266,15:08:17.323694
0.3449388302971256,0.16881650340819931,15:08:17.433145
0.3251740337405502,0.2,15:08:17.528328
0.3351155373249634,0.21573786516665266,15:08:17.638351
0.32545250550458693,0.11380711874576983,15:08:17.731583
0.31466877025894946,0.11380711874576983,15:08:17.835892
0.2925907566087464,0.1414213562373095,15:08:17.932847
0.33113861137681466,0.0,15:08:18.031119
0.19761029411764708,0.03333333333333333,15:08:18.135935
0.17075099966911456,0.0,15:08:18.230975
0.3010364891691585,0.03333333333333333,15:08:18.340528
0.14642830716896119,0.03333333333333333,15:08:18.442619
0.16415114206129972,0.06666666666666667,15:08:18.538103
0.2604465142211159,0.03333333333333333,15:08:18.632571
0.2644774905672789,0.0,15:08:18.743481
0.17616606585441102,0.11380711874576983,15:08:18.847125
0.13559014663000374,0.06666666666666667,15:08:18.955722
0.11714264573516894,0.03333333333333333,15:08:19.053386
0.15681653758212133,0.03333333333333333,15:08:19.164880
0.12805954647962398,0.06666666666666667,15:08:19.257197
0.14274005196749157,0.03333333333333333,15:08:19.355813
0.12059045536039241,0.06666666666666667,15:08:19.465733
0.11744404390294069,0.03333333333333333,15:08:19.560015
0.2639729374880537,0.21573786516665266,15:08:15.028821
0.38449939918774434,0.305409255338946,15:08:15.915871
0.23235886413345083,0.11380711874576983,15:08:16.100280
0.22566866562082163,0.40410352085392204,15:08:16.202921
0.2948346042768402,0.3,15:08:16.316289
0.2966860687887761,0.40410352085392204,15:08:16.412386
0.30228973044201035,0.5,15:08:16.518129
0.35416666666666663,0.3482553648651473,15:08:16.604091
0.3105749576776651,0.40410352085392204,15:08:16.707858
0.3102676600541885,0.4407375046403481,15:08:16.808138
0.3012927706247305,0.4448410254942702,15:08:16.895129
0.2887791527579636,0.36666666666666664,15:08:17.010202
0.28270397911202716,0.24661152125560565,15:08:17.121154
0.28569394376756474,0.254480453838932,15:08:17.228580
0.3214645310197577,0.21573786516665266,15:08:17.323694
0.3449388302971256,0.16881650340819931,15:08:17.433145
0.3251740337405502,0.2,15:08:17.528328
0.3351155373249634,0.21573786516665266,15:08:17.638351
0.32545250550458693,0.11380711874576983,15:08:17.731583
0.31466877025894946,0.11380711874576983,15:08:17.835892
0.2925907566087464,0.1414213562373095,15:08:17.932847
0.33113861137681466,0.0,15:08:18.031119
0.19761029411764708,0.03333333333333333,15:08:18.135935
0.17075099966911456,0.0,15:08:18.230975
0.3010364891691585,0.03333333333333333,15:08:18.340528
0.14642830716896119,0.03333333333333333,15:08:18.442619
0.16415114206129972,0.06666666666666667,15:08:18.538103
0.2604465142211159,0.03333333333333333,15:08:18.632571
0.2644774905672789,0.0,15:08:18.743481
0.17616606585441102,0.11380711874576983,15:08:18.847125
0.13559014663000374,0.06666666666666667,15:08:18.955722
0.11714264573516894,0.03333333333333333,15:08:19.053386
0.15681653758212133,0.03333333333333333,15:08:19.164880
0.12805954647962398,0.06666666666666667,15:08:19.257197
0.14274005196749157,0.03333333333333333,15:08:19.355813
0.12059045536039241,0.06666666666666667,15:08:19.465733
0.11744404390294069,0.03333333333333333,15:08:19.560015
0.1527798545238995,0.03333333333333333,15:08:19.679976
0.2639729374880537,0.21573786516665266,15:08:15.028821
0.38449939918774434,0.305409255338946,15:08:15.915871
0.23235886413345083,0.11380711874576983,15:08:16.100280
0.22566866562082163,0.40410352085392204,15:08:16.202921
0.2948346042768402,0.3,15:08:16.316289
0.2966860687887761,0.40410352085392204,15:08:16.412386
0.30228973044201035,0.5,15:08:16.518129
0.35416666666666663,0.3482553648651473,15:08:16.604091
0.3105749576776651,0.40410352085392204,15:08:16.707858
0.3102676600541885,0.4407375046403481,15:08:16.808138
0.3012927706247305,0.4448410254942702,15:08:16.895129
0.2887791527579636,0.36666666666666664,15:08:17.010202
0.28270397911202716,0.24661152125560565,15:08:17.121154
0.28569394376756474,0.254480453838932,15:08:17.228580
0.3214645310197577,0.21573786516665266,15:08:17.323694
0.3449388302971256,0.16881650340819931,15:08:17.433145
0.3251740337405502,0.2,15:08:17.528328
0.3351155373249634,0.21573786516665266,15:08:17.638351
0.32545250550458693,0.11380711874576983,15:08:17.731583
0.31466877025894946,0.11380711874576983,15:08:17.835892
0.2925907566087464,0.1414213562373095,15:08:17.932847
0.33113861137681466,0.0,15:08:18.031119
0.19761029411764708,0.03333333333333333,15:08:18.135935
0.17075099966911456,0.0,15:08:18.230975
0.3010364891691585,0.03333333333333333,15:08:18.340528
0.14642830716896119,0.03333333333333333,15:08:18.442619
0.16415114206129972,0.06666666666666667,15:08:18.538103
0.2604465142211159,0.03333333333333333,15:08:18.632571
0.2644774905672789,0.0,15:08:18.743481
0.17616606585441102,0.11380711874576983,15:08:18.847125
0.13559014663000374,0.06666666666666667,15:08:18.955722
0.11714264573516894,0.03333333333333333,15:08:19.053386
0.15681653758212133,0.03333333333333333,15:08:19.164880
0.12805954647962398,0.06666666666666667,15:08:19.257197
0.14274005196749157,0.03333333333333333,15:08:19.355813
0.12059045536039241,0.06666666666666667,15:08:19.465733
0.11744404390294069,0.03333333333333333,15:08:19.560015
0.1527798545238995,0.03333333333333333,15:08:19.679976
0.14869488720363805,0.06666666666666667,15:08:19.794910
0.2639729374880537,0.21573786516665266,15:08:15.028821
0.38449939918774434,0.305409255338946,15:08:15.915871
0.23235886413345083,0.11380711874576983,15:08:16.100280
0.22566866562082163,0.40410352085392204,15:08:16.202921
0.2948346042768402,0.3,15:08:16.316289
0.2966860687887761,0.40410352085392204,15:08:16.412386
0.30228973044201035,0.5,15:08:16.518129
0.35416666666666663,0.3482553648651473,15:08:16.604091
0.3105749576776651,0.40410352085392204,15:08:16.707858
0.3102676600541885,0.4407375046403481,15:08:16.808138
0.3012927706247305,0.4448410254942702,15:08:16.895129
0.2887791527579636,0.36666666666666664,15:08:17.010202
0.28270397911202716,0.24661152125560565,15:08:17.121154
0.28569394376756474,0.254480453838932,15:08:17.228580
0.3214645310197577,0.21573786516665266,15:08:17.323694
0.3449388302971256,0.16881650340819931,15:08:17.433145
0.3251740337405502,0.2,15:08:17.528328
0.3351155373249634,0.21573786516665266,15:08:17.638351
0.32545250550458693,0.11380711874576983,15:08:17.731583
0.31466877025894946,0.11380711874576983,15:08:17.835892
0.2925907566087464,0.1414213562373095,15:08:17.932847
0.33113861137681466,0.0,15:08:18.031119
0.19761029411764708,0.03333333333333333,15:08:18.135935
0.17075099966911456,0.0,15:08:18.230975
0.3010364891691585,0.03333333333333333,15:08:18.340528
0.14642830716896119,0.03333333333333333,15:08:18.442619
0.16415114206129972,0.06666666666666667,15:08:18.538103
0.2604465142211159,0.03333333333333333,15:08:18.632571
0.2644774905672789,0.0,15:08:18.743481
0.17616606585441102,0.11380711874576983,15:08:18.847125
0.13559014663000374,0.06666666666666667,15:08:18.955722
0.11714264573516894,0.03333333333333333,15:08:19.053386
0.15681653758212133,0.03333333333333333,15:08:19.164880
0.12805954647962398,0.06666666666666667,15:08:19.257197
0.14274005196749157,0.03333333333333333,15:08:19.355813
0.12059045536039241,0.06666666666666667,15:08:19.465733
0.11744404390294069,0.03333333333333333,15:08:19.560015
0.1527798545238995,0.03333333333333333,15:08:19.679976
0.14869488720363805,0.06666666666666667,15:08:19.794910
0.1345068674714685,0.03333333333333333,15:08:19.916419
0.2639729374880537,0.21573786516665266,15:08:15.028821
0.38449939918774434,0.305409255338946,15:08:15.915871
0.23235886413345083,0.11380711874576983,15:08:16.100280
0.22566866562082163,0.40410352085392204,15:08:16.202921
0.2948346042768402,0.3,15:08:16.316289
0.2966860687887761,0.40410352085392204,15:08:16.412386
0.30228973044201035,0.5,15:08:16.518129
0.35416666666666663,0.3482553648651473,15:08:16.604091
0.3105749576776651,0.40410352085392204,15:08:16.707858
0.3102676600541885,0.4407375046403481,15:08:16.808138
0.3012927706247305,0.4448410254942702,15:08:16.895129
0.2887791527579636,0.36666666666666664,15:08:17.010202
0.28270397911202716,0.24661152125560565,15:08:17.121154
0.28569394376756474,0.254480453838932,15:08:17.228580
0.3214645310197577,0.21573786516665266,15:08:17.323694
0.3449388302971256,0.16881650340819931,15:08:17.433145
0.3251740337405502,0.2,15:08:17.528328
0.3351155373249634,0.21573786516665266,15:08:17.638351
0.32545250550458693,0.11380711874576983,15:08:17.731583
0.31466877025894946,0.11380711874576983,15:08:17.835892
0.2925907566087464,0.1414213562373095,15:08:17.932847
0.33113861137681466,0.0,15:08:18.031119
0.19761029411764708,0.03333333333333333,15:08:18.135935
0.17075099966911456,0.0,15:08:18.230975
0.3010364891691585,0.03333333333333333,15:08:18.340528
0.14642830716896119,0.03333333333333333,15:08:18.442619
0.16415114206129972,0.06666666666666667,15:08:18.538103
0.2604465142211159,0.03333333333333333,15:08:18.632571
